snapshot_date,level,name,n_msp_total,n_ul,n_ip,workers_total,workers_ul_micro,workers_ul_small,workers_ul_medium,workers_ip_total
2024-01-10,region,Республика Саха (Якутия),41794,11751,30043,57900.0,20166.0,17443.0,4455.0,15836.0
2024-01-10,region,Приморский край,87970,36864,51106,209331.0,79463.0,65567.0,20354.0,43947.0
2024-01-10,region,Хабаровский край,51211,22144,29067,129586.0,48796.0,44300.0,12156.0,24334.0
2024-01-10,region,Амурская область,27489,9142,18347,71964.0,21110.0,25070.0,6466.0,19318.0
2024-01-10,region,Камчатский край,15228,5284,9944,34563.0,10169.0,9756.0,6995.0,7643.0
2024-01-10,region,Магаданская область,6656,2163,4493,17617.0,5215.0,6171.0,3003.0,3228.0
2024-01-10,region,Сахалинская область,22662,7885,14777,59557.0,19240.0,19393.0,8652.0,12272.0
2024-01-10,region,Забайкальский край,28033,7218,20815,63526.0,17040.0,17804.0,6361.0,22321.0
2024-01-10,region,Еврейская автономная область,3756,1032,2724,8665.0,2502.0,2766.0,566.0,2831.0
2024-01-10,region,Чукотский автономный округ,1603,445,1158,3518.0,1308.0,904.0,400.0,906.0
2024-01-10,FO,Юго-Западные субъекты Российской Федерации,98007,8399,89608,953.0,391.0,74.0,298.0,190.0
2024-01-10,region,Запорожская область,11666,942,10724,154.0,60.0,74.0,0.0,20.0
2024-01-10,region,Донецкая Народная Республика,46378,4900,41478,331.0,38.0,0.0,214.0,79.0
2024-01-10,region,Луганская Народная Республика,34107,2061,32046,248.0,162.0,0.0,0.0,86.0
2024-01-10,region,Херсонская область,5856,496,5360,220.0,131.0,0.0,84.0,5.0
2024-08-10,RF,Российская Федерация,6294603,2190913,4103690,15111851.0,5119706.0,5253776.0,1968624.0,2769745.0
2024-08-10,FO,Центральный федеральный округ,1985818,786083,1199735,5051541.0,1837060.0,1843777.0,694408.0,676296.0
2024-08-10,region,Белгородская область,59489,17213,42276,142379.0,41317.0,50534.0,23301.0,27227.0
2024-08-10,region,Брянская область,36539,9013,27526,90383.0,23268.0,34621.0,10784.0,21710.0
2024-08-10,region,Владимирская область,51411,15045,36366,133810.0,37326.0,50119.0,18202.0,28163.0
2024-08-10,region,Воронежская область,85380,27085,58295,232332.0,67871.0,87217.0,28240.0,49004.0
2024-08-10,region,Ивановская область,41748,15742,26006,112002.0,34103.0,38936.0,11435.0,27528.0
2024-08-10,region,Калужская область,42506,12997,29509,104414.0,31492.0,41068.0,12617.0,19237.0
2024-08-10,region,Костромская область,22850,7656,15194,76926.0,18802.0,26799.0,7933.0,23392.0
2024-08-10,region,Курская область,33947,8857,25090,78426.0,21648.0,26317.0,8908.0,21553.0
2024-08-10,region,Липецкая область,38901,11232,27669,94735.0,29199.0,33248.0,15065.0,17223.0
2024-08-10,region,Московская область,435311,130098,305213,863015.0,306541.0,305228.0,123976.0,127270.0
2024-08-10,region,Орловская область,24643,6841,17802,62216.0,15946.0,23132.0,7125.0,16013.0
2024-08-10,region,Рязанская область,40909,13582,27327,119569.0,34731.0,43202.0,16868.0,24768.0
2024-08-10,region,Смоленская область,37803,15573,22230,100005.0,32296.0,34869.0,13571.0,19269.0
2024-08-10,region,Тамбовская область,29761,7482,22279,75736.0,20948.0,24636.0,11563.0,18589.0
2024-08-10,region,Тверская область,46200,16775,29425,128860.0,41204.0,47370.0,15065.0,25221.0
2024-08-10,region,Тульская область,53245,16384,36861,134183.0,42390.0,49138.0,18045.0,24610.0
2024-08-10,region,Ярославская область,49360,20365,28995,144768.0,49091.0,53466.0,18060.0,24151.0
2024-08-10,region,г.Москва,855815,434143,421672,2357782.0,988887.0,873877.0,333650.0,161368.0
2024-08-10,FO,Северо-Западный федеральный округ,696455,277171,419284,1810245.0,672615.0,658079.0,232157.0,247394.0
2024-08-10,region,Республика Карелия,25571,9896,15675,55785.0,21174.0,20031.0,5362.0,9218.0
2024-08-10,region,Республика Коми,24677,7424,17253,54079.0,16702.0,16809.0,6870.0,13698.0
2024-08-10,region,Архангельская область,33098,10401,22697,75087.0,21543.0,26911.0,8766.0,17867.0
2024-08-10,region,Вологодская область,45830,18434,27396,121903.0,38201.0,42398.0,15377.0,25927.0
2024-08-10,region,Калининградская область,56605,24212,32393,137343.0,52045.0,44165.0,12856.0,28277.0
2024-08-10,region,Ленинградская область,80318,21887,58431,167350.0,49905.0,55458.0,27319.0,34668.0
2024-08-10,region,Мурманская область,25826,8658,17168,47228.0,17460.0,15388.0,4258.0,10122.0
2024-08-10,region,Новгородская область,20602,6461,14141,52133.0,15609.0,21520.0,5678.0,9326.0
2024-08-10,region,Псковская область,19798,6704,13094,54821.0,15870.0,21978.0,7533.0,9440.0
2024-08-10,region,г.Санкт-Петербург,362292,162590,199702,1039265.0,422878.0,391956.0,137262.0,87169.0
2024-08-10,region,Ненецкий автономный округ,1838,504,1334,5251.0,1228.0,1465.0,876.0,1682.0
2024-08-10,FO,Южный федеральный округ,725454,167978,557476,1416743.0,414343.0,424647.0,152679.0,425074.0
2024-08-10,region,Республика Адыгея (Адыгея),17203,3327,13876,32529.0,8655.0,10269.0,3426.0,10179.0
2024-08-10,region,Республика Калмыкия,23170,3129,20041,30585.0,5436.0,4179.0,490.0,20480.0
2024-08-10,region,Краснодарский край,298250,66700,231550,544661.0,161313.0,162977.0,63190.0,157181.0
2024-08-10,region,Астраханская область,28600,6855,21745,61539.0,18768.0,18793.0,4012.0,19966.0
2024-08-10,region,Волгоградская область,74187,18415,55772,165344.0,47455.0,55265.0,21520.0,41104.0
2024-08-10,region,Ростовская область,178004,42730,135274,371145.0,110017.0,117698.0,40228.0,103202.0
2024-08-10,region,Республика Крым,82528,19497,63031,164354.0,46906.0,42181.0,15818.0,59449.0
2024-08-10,region,г.Севастополь,23512,7325,16187,46586.0,15793.0,13285.0,3995.0,13513.0
2024-08-10,FO,Северо-Кавказский федеральный округ,231388,52517,178871,363383.0,115455.0,103019.0,46870.0,98039.0
2024-08-10,region,Республика Дагестан,52395,11359,41036,56129.0,21611.0,16774.0,6155.0,11589.0
2024-08-10,region,Республика Ингушетия,6121,2681,3440,7398.0,4170.0,1822.0,638.0,768.0
2024-08-10,region,Кабардино-Балкарская Республика,20704,5548,15156,29034.0,11713.0,8447.0,3630.0,5244.0
2024-08-10,region,Карачаево-Черкесская Республика,12853,2753,10100,18256.0,5692.0,4907.0,2924.0,4733.0
2024-08-10,region,Республика Северная Осетия - Алания,17600,5013,12587,29740.0,11560.0,9975.0,2776.0,5429.0
2024-08-10,region,Чеченская Республика,22616,5170,17446,30552.0,10264.0,6685.0,3350.0,10253.0
2024-08-10,region,Ставропольский край,99099,19993,79106,192274.0,50445.0,54409.0,27397.0,60023.0
2024-08-10,FO,Приволжский федеральный округ,1085306,371777,713529,2848865.0,899372.0,1002520.0,387402.0,559571.0
2024-08-10,region,Республика Башкортостан,134797,44453,90344,309008.0,103324.0,109719.0,37762.0,58203.0
2024-08-10,region,Республика Марий Эл,20874,6568,14306,60857.0,17034.0,23508.0,5938.0,14377.0
2024-08-10,region,Республика Мордовия,23894,5983,17911,64293.0,14446.0,20632.0,10531.0,18684.0
2024-08-10,region,Республика Татарстан (Татарстан),171551,64916,106635,425760.0,158764.0,150618.0,54258.0,62120.0
2024-08-10,region,Удмуртская Республика,65220,21304,43916,180610.0,50721.0,63724.0,24281.0,41884.0
2024-08-10,region,Чувашская Республика - Чувашия,45618,12972,32646,115628.0,31591.0,46628.0,14052.0,23357.0
2024-08-10,region,Кировская область,45696,16263,29433,129198.0,34433.0,44144.0,19708.0,30913.0
2024-08-10,region,Нижегородская область,125618,48695,76923,379404.0,121464.0,137924.0,56906.0,63110.0
2024-08-10,region,Оренбургская область,59721,15762,43959,136727.0,37197.0,46310.0,20042.0,33178.0
2024-08-10,region,Пензенская область,45514,12169,33345,121537.0,30731.0,38720.0,17064.0,35022.0
2024-08-10,region,Пермский край,99123,34008,65115,261464.0,79700.0,88111.0,34349.0,59304.0
2024-08-10,region,Самарская область,129319,51172,78147,352557.0,128434.0,126124.0,51824.0,46175.0
2024-08-10,region,Саратовская область,75139,22887,52252,198301.0,56764.0,66385.0,25418.0,49734.0
2024-08-10,region,Ульяновская область,43222,14625,28597,113521.0,34769.0,39973.0,15269.0,23510.0
2024-08-10,FO,Уральский федеральный округ,518605,185921,332684,1269480.0,415545.0,437545.0,169455.0,246935.0
2024-08-10,region,Курганская область,22050,6078,15972,60989.0,15358.0,18860.0,8866.0,17905.0
2024-08-10,region,Свердловская область,205605,80598,125007,511021.0,171414.0,177085.0,65906.0,96616.0
2024-08-10,region,Тюменская область,72870,26938,45932,183173.0,63466.0,64993.0,20205.0,34509.0
2024-08-10,region,Челябинская область,138563,51244,87319,332956.0,113976.0,114007.0,40803.0,64170.0
2024-08-10,region,Ханты-Мансийский автономный округ - Югра,61750,16925,44825,140575.0,39865.0,49728.0,26185.0,24797.0
2024-08-10,region,Ямало-Ненецкий автономный округ,17767,4138,13629,40766.0,11466.0,12872.0,7490.0,8938.0
2024-08-10,FO,Сибирский федеральный округ,626426,225551,400875,1550168.0,511769.0,535025.0,193839.0,309535.0
2024-08-10,region,Республика Алтай,8846,2395,6451,19127.0,5121.0,5313.0,3610.0,5083.0
2024-08-10,region,Республика Тыва,9511,1397,8114,9220.0,2839.0,2215.0,576.0,3590.0
2024-08-10,region,Республика Хакасия,17325,4477,12848,36160.0,9812.0,10112.0,2775.0,13461.0
2024-08-10,region,Алтайский край,76201,26317,49884,202593.0,58839.0,71437.0,30855.0,41462.0
2024-08-10,region,Красноярский край,108369,39779,68590,252661.0,86604.0,84781.0,30107.0,51169.0
2024-08-10,region,Иркутская область,86981,29693,57288,200653.0,67056.0,67852.0,23414.0,42331.0
2024-08-10,region,Кемеровская область,69019,22401,46618,177964.0,54815.0,66384.0,22417.0,34348.0
2024-08-10,region,Новосибирская область,146576,61583,84993,381889.0,143467.0,138907.0,46071.0,53444.0
2024-08-10,region,Омская область,63550,21749,41801,168714.0,49265.0,52861.0,21862.0,44726.0
2024-08-10,region,Томская область,40048,15760,24288,101187.0,33951.0,35163.0,12152.0,19921.0
2024-08-10,FO,Дальневосточный федеральный округ,315674,110447,205227,687452.0,230004.0,216795.0,72990.0,167663.0
2024-08-10,region,Республика Бурятия,30577,9354,21223,55406.0,17510.0,15551.0,4103.0,18242.0
2024-08-10,region,Республика Саха (Якутия),41829,11257,30572,56532.0,19271.0,17337.0,4198.0,15726.0
2024-08-10,region,Приморский край,87517,35720,51797,202360.0,76793.0,62478.0,20170.0,42919.0
2024-08-10,region,Хабаровский край,50829,21635,29194,124575.0,45405.0,42367.0,12564.0,24239.0
2024-08-10,region,Амурская область,27596,9043,18553,69080.0,19320.0,23336.0,7281.0,19143.0
2024-08-10,region,Камчатский край,14982,5168,9814,33938.0,9530.0,9680.0,7168.0,7560.0
2024-08-10,region,Магаданская область,6618,2139,4479,16243.0,4747.0,5502.0,3060.0,2934.0
2024-08-10,region,Сахалинская область,22142,7654,14488,56405.0,17887.0,18624.0,7845.0,12049.0
2024-08-10,region,Забайкальский край,28334,7050,21284,60998.0,16098.0,18052.0,5590.0,21258.0
2024-08-10,region,Еврейская автономная область,3671,987,2684,8163.0,2222.0,2766.0,493.0,2682.0
2024-08-10,region,Чукотский автономный округ,1579,440,1139,3752.0,1221.0,1102.0,518.0,911.0
2024-08-10,FO,Юго-Западные субъекты Российской Федерации,109477,13468,96009,113974.0,23543.0,32369.0,18824.0,39238.0
2024-08-10,region,Запорожская область,14410,1603,12807,9510.0,2480.0,3210.0,1480.0,2340.0
2024-08-10,region,Донецкая Народная Республика,50654,7162,43492,57244.0,12704.0,14108.0,10331.0,20101.0
2024-08-10,region,Луганская Народная Республика,37338,3798,33540,44012.0,7386.0,14107.0,6168.0,16351.0
2024-08-10,region,Херсонская область,7075,905,6170,3208.0,973.0,944.0,845.0,446.0
2025-01-10,RF,Российская Федерация,6588535,2260035,4328500,15065593.0,5116933.0,5253439.0,1985260.0,2709961.0
2025-01-10,FO,Центральный федеральный округ,2084724,821670,1263054,5058702.0,1845351.0,1849506.0,702648.0,661197.0
2025-01-10,region,Белгородская область,61487,17642,43845,141201.0,41272.0,50189.0,23301.0,26439.0
2025-01-10,region,Брянская область,37263,9128,28135,90797.0,23123.0,34593.0,11850.0,21231.0
2025-01-10,region,Владимирская область,52814,15259,37555,132415.0,37112.0,49686.0,18332.0,27285.0
2025-01-10,region,Воронежская область,88520,27563,60957,229686.0,67549.0,86232.0,28361.0,47544.0
2025-01-10,region,Ивановская область,43330,16029,27301,110944.0,33882.0,38903.0,11261.0,26898.0
2025-01-10,region,Калужская область,44182,13326,30856,104519.0,31633.0,41116.0,12910.0,18860.0
2025-01-10,region,Костромская область,23396,7764,15632,76000.0,18757.0,26668.0,7933.0,22642.0
2025-01-10,region,Курская область,34645,9017,25628,78094.0,21587.0,26420.0,9070.0,21017.0
2025-01-10,region,Липецкая область,40138,11477,28661,94309.0,29112.0,33275.0,15145.0,16777.0
2025-01-10,region,Московская область,457770,135001,322769,859224.0,306309.0,304962.0,124009.0,123944.0
2025-01-10,region,Орловская область,25201,6946,18255,61538.0,16034.0,22769.0,7294.0,15441.0
2025-01-10,region,Рязанская область,42149,13823,28326,118944.0,34648.0,43231.0,16931.0,24134.0
2025-01-10,region,Смоленская область,39269,16081,23188,99594.0,32244.0,34944.0,13571.0,18835.0
2025-01-10,region,Тамбовская область,30527,7564,22963,74921.0,20863.0,24557.0,11563.0,17938.0
2025-01-10,region,Тверская область,48009,17088,30921,129278.0,41221.0,47297.0,16136.0,24624.0
2025-01-10,region,Тульская область,54760,16625,38135,133570.0,42221.0,49245.0,18086.0,24018.0
2025-01-10,region,Ярославская область,50881,20646,30235,143993.0,48875.0,53178.0,18306.0,23634.0
2025-01-10,region,г.Москва,910383,460691,449692,2379675.0,998909.0,882241.0,338589.0,159936.0
2025-01-10,FO,Северо-Западный федеральный округ,725335,283036,442299,1803205.0,669977.0,656094.0,235701.0,241433.0
2025-01-10,region,Республика Карелия,26413,10002,16411,55401.0,21118.0,20013.0,5409.0,8861.0
2025-01-10,region,Республика Коми,25539,7538,18001,53959.0,16673.0,16842.0,7060.0,13384.0
2025-01-10,region,Архангельская область,33912,10486,23426,74491.0,21540.0,26877.0,8735.0,17339.0
2025-01-10,region,Вологодская область,47189,18774,28415,121334.0,37928.0,42520.0,15502.0,25384.0
2025-01-10,region,Калининградская область,58816,24621,34195,136567.0,51912.0,44073.0,12862.0,27720.0
2025-01-10,region,Ленинградская область,85228,22737,62491,168101.0,49754.0,55648.0,27820.0,34879.0
2025-01-10,region,Мурманская область,26202,8833,17369,46403.0,17396.0,15383.0,4258.0,9366.0
2025-01-10,region,Новгородская область,21466,6633,14833,52436.0,15600.0,21624.0,6074.0,9138.0
2025-01-10,region,Псковская область,20335,6782,13553,54422.0,15840.0,21850.0,7533.0,9199.0
2025-01-10,region,г.Санкт-Петербург,378258,166099,212159,1034736.0,420974.0,389799.0,139572.0,84391.0
2025-01-10,region,Ненецкий автономный округ,1977,531,1446,5355.0,1242.0,1465.0,876.0,1772.0
2025-01-10,FO,Южный федеральный округ,752436,172434,580002,1409145.0,413545.0,424313.0,154391.0,416896.0
2025-01-10,region,Республика Адыгея (Адыгея),18027,3461,14566,32275.0,8687.0,10348.0,3426.0,9814.0
2025-01-10,region,Республика Калмыкия,28022,3843,24179,33893.0,6017.0,4564.0,489.0,22823.0
2025-01-10,region,Краснодарский край,308548,68776,239772,541640.0,161085.0,163114.0,63270.0,154171.0
2025-01-10,region,Астраханская область,30278,7044,23234,62210.0,18630.0,18938.0,4416.0,20226.0
2025-01-10,region,Волгоградская область,76153,18560,57593,163168.0,47050.0,54758.0,21986.0,39374.0
2025-01-10,region,Ростовская область,182600,43406,139194,367753.0,109598.0,117171.0,40586.0,100398.0
2025-01-10,region,Республика Крым,84669,19898,64771,161953.0,46726.0,42088.0,16223.0,56916.0
2025-01-10,region,г.Севастополь,24139,7446,16693,46253.0,15752.0,13332.0,3995.0,13174.0
2025-01-10,FO,Северо-Кавказский федеральный округ,253025,55626,197399,362284.0,115744.0,103169.0,46815.0,96556.0
2025-01-10,region,Республика Дагестан,60244,12396,47848,56995.0,22046.0,16784.0,6261.0,11904.0
2025-01-10,region,Республика Ингушетия,6963,2927,4036,7587.0,4252.0,1903.0,638.0,794.0
2025-01-10,region,Кабардино-Балкарская Республика,22629,5850,16779,28747.0,11764.0,8381.0,3487.0,5115.0
2025-01-10,region,Карачаево-Черкесская Республика,13945,2916,11029,18247.0,5781.0,4884.0,2924.0,4658.0
2025-01-10,region,Республика Северная Осетия - Алания,18983,5247,13736,29608.0,11560.0,9960.0,2776.0,5312.0
2025-01-10,region,Чеченская Республика,27516,5770,21746,31262.0,10084.0,6869.0,3571.0,10738.0
2025-01-10,region,Ставропольский край,102745,20520,82225,189838.0,50257.0,54388.0,27158.0,58035.0
2025-01-10,FO,Приволжский федеральный округ,1133188,379561,753627,2832231.0,895551.0,1000615.0,388971.0,547094.0
2025-01-10,region,Республика Башкортостан,141819,45827,95992,306742.0,103063.0,109708.0,37419.0,56552.0
2025-01-10,region,Республика Марий Эл,21733,6638,15095,60382.0,16900.0,23466.0,5938.0,14078.0
2025-01-10,region,Республика Мордовия,25680,6224,19456,64659.0,14497.0,20683.0,10501.0,18978.0
2025-01-10,region,Республика Татарстан (Татарстан),178255,66850,111405,423337.0,158329.0,150176.0,54920.0,59912.0
2025-01-10,region,Удмуртская Республика,72789,21843,50946,182928.0,50674.0,63475.0,24488.0,44291.0
2025-01-10,region,Чувашская Республика - Чувашия,46976,13118,33858,114454.0,31392.0,46458.0,14065.0,22539.0
2025-01-10,region,Кировская область,46988,16424,30564,127851.0,34362.0,44141.0,19708.0,29640.0
2025-01-10,region,Нижегородская область,130300,49622,80678,377775.0,121052.0,138075.0,57065.0,61583.0
2025-01-10,region,Оренбургская область,62102,16054,46048,135850.0,36931.0,46214.0,20421.0,32284.0
2025-01-10,region,Пензенская область,46726,12424,34302,119509.0,30514.0,38483.0,17064.0,33448.0
2025-01-10,region,Пермский край,102615,34584,68031,259797.0,79522.0,87917.0,34701.0,57657.0
2025-01-10,region,Самарская область,134885,52011,82874,350138.0,127445.0,125965.0,51922.0,44806.0
2025-01-10,region,Саратовская область,77752,23206,54546,196643.0,56522.0,66242.0,25361.0,48518.0
2025-01-10,region,Ульяновская область,44568,14736,29832,112166.0,34348.0,39612.0,15398.0,22808.0
2025-01-10,FO,Уральский федеральный округ,541345,189910,351435,1265021.0,414420.0,436494.0,170716.0,243391.0
2025-01-10,region,Курганская область,23588,6279,17309,63582.0,15724.0,19512.0,8877.0,19469.0
2025-01-10,region,Свердловская область,213478,82415,131063,509085.0,171082.0,176789.0,66467.0,94747.0
2025-01-10,region,Тюменская область,76421,27589,48832,181795.0,63059.0,64831.0,20201.0,33704.0
2025-01-10,region,Челябинская область,144737,52163,92574,330391.0,113398.0,113394.0,41212.0,62387.0
2025-01-10,region,Ханты-Мансийский автономный округ - Югра,64295,17196,47099,139492.0,39646.0,49088.0,26469.0,24289.0
2025-01-10,region,Ямало-Ненецкий автономный округ,18826,4268,14558,40676.0,11511.0,12880.0,7490.0,8795.0
2025-01-10,FO,Сибирский федеральный округ,651803,229514,422289,1537173.0,509092.0,533888.0,194006.0,300187.0
2025-01-10,region,Республика Алтай,9138,2453,6685,18566.0,5121.0,5203.0,3433.0,4809.0
2025-01-10,region,Республика Тыва,10179,1470,8709,9203.0,2826.0,2215.0,576.0,3586.0
2025-01-10,region,Республика Хакасия,18021,4549,13472,35815.0,9699.0,10082.0,2780.0,13254.0
2025-01-10,region,Алтайский край,79055,26870,52185,201246.0,58505.0,71431.0,30776.0,40534.0
2025-01-10,region,Красноярский край,113108,40444,72664,250708.0,86281.0,84670.0,30174.0,49583.0
2025-01-10,region,Иркутская область,90922,30259,60663,198989.0,66711.0,67614.0,23412.0,41252.0
2025-01-10,region,Кемеровская область,72053,22767,49286,176469.0,54658.0,66052.0,22461.0,33298.0
2025-01-10,region,Новосибирская область,152164,62616,89548,379192.0,142735.0,138602.0,46427.0,51428.0
2025-01-10,region,Омская область,65898,22114,43784,166463.0,48795.0,52746.0,21849.0,43073.0
2025-01-10,region,Томская область,41265,15972,25293,100522.0,33761.0,35273.0,12118.0,19370.0
2025-01-10,FO,Дальневосточный федеральный округ,330634,113383,217251,683494.0,229295.0,216483.0,73221.0,164495.0
2025-01-10,region,Республика Бурятия,32864,9672,23192,55613.0,17640.0,15674.0,4103.0,18196.0
2025-01-10,region,Республика Саха (Якутия),43825,11565,32260,56455.0,19324.0,17387.0,4207.0,15537.0
2025-01-10,region,Приморский край,90585,36472,54113,200317.0,76164.0,62147.0,20270.0,41736.0
2025-01-10,region,Хабаровский край,53068,22217,30851,123675.0,45310.0,42182.0,12430.0,23753.0
2025-01-10,region,Амурская область,28871,9264,19607,69159.0,19433.0,23330.0,7281.0,19115.0
2025-01-10,region,Камчатский край,15623,5316,10307,33816.0,9499.0,9674.0,7168.0,7475.0
2025-01-10,region,Магаданская область,6781,2195,4586,16160.0,4742.0,5463.0,3053.0,2902.0
2025-01-10,region,Сахалинская область,23317,7883,15434,56543.0,17913.0,18621.0,8108.0,11901.0
2025-01-10,region,Забайкальский край,30200,7315,22885,59992.0,15841.0,18111.0,5590.0,20450.0
2025-01-10,region,Еврейская автономная область,3839,1032,2807,8003.0,2210.0,2792.0,493.0,2508.0
2025-01-10,region,Чукотский автономный округ,1661,452,1209,3761.0,1219.0,1102.0,518.0,922.0
2025-01-10,FO,Юго-Западные субъекты Российской Федерации,116045,14901,101144,114338.0,23958.0,32877.0,18791.0,38712.0
2025-01-10,region,Запорожская область,15590,1911,13679,9913.0,2466.0,3440.0,1622.0,2385.0
2025-01-10,region,Донецкая Народная Республика,53734,7776,45958,57300.0,12891.0,14361.0,10257.0,19791.0
2025-01-10,region,Луганская Народная Республика,38615,4062,34553,43813.0,7551.0,14127.0,6067.0,16068.0
2025-01-10,region,Херсонская область,8106,1152,6954,3312.0,1050.0,949.0,845.0,468.0
2025-08-10,RF,Российская Федерация,6469492,2145569,4323923,15213167.0,5046871.0,5285409.0,2024402.0,2856485.0
2025-08-10,FO,Центральный федеральный округ,2012230,755262,1256968,5124422.0,1820327.0,1871350.0,732205.0,700540.0
2025-08-10,region,Белгородская область,60993,16830,44163,136606.0,39132.0,48422.0,22980.0,26072.0
2025-08-10,region,Брянская область,36947,8808,28139,88962.0,22120.0,33714.0,10804.0,22324.0
2025-08-10,region,Владимирская область,52278,14844,37434,130974.0,36076.0,47406.0,19661.0,27831.0
2025-08-10,region,Воронежская область,87917,26537,61380,232124.0,67129.0,87305.0,28645.0,49045.0
2025-08-10,region,Ивановская область,42617,15406,27211,113373.0,33918.0,37868.0,12909.0,28678.0
2025-08-10,region,Калужская область,43768,13000,30768,105452.0,31265.0,40425.0,14087.0,19675.0
2025-08-10,region,Костромская область,22986,7375,15611,75404.0,18912.0,25769.0,8725.0,21998.0
2025-08-10,region,Курская область,33987,8628,25359,76948.0,20677.0,26148.0,9099.0,21024.0
2025-08-10,region,Липецкая область,39882,11014,28868,95183.0,28970.0,34643.0,14417.0,17153.0
2025-08-10,region,Московская область,448081,128533,319548,869604.0,300876.0,309618.0,125005.0,134105.0
2025-08-10,region,Орловская область,24910,6691,18219,61924.0,16184.0,21728.0,8183.0,15829.0
2025-08-10,region,Рязанская область,41753,13362,28391,119321.0,34882.0,42077.0,17230.0,25132.0
2025-08-10,region,Смоленская область,38773,15579,23194,100066.0,32479.0,34350.0,13852.0,19385.0
2025-08-10,region,Тамбовская область,30087,7323,22764,72933.0,19216.0,24771.0,11001.0,17945.0
2025-08-10,region,Тверская область,46967,16433,30534,128257.0,40125.0,46825.0,15998.0,25309.0
2025-08-10,region,Тульская область,53166,15883,37283,133306.0,40247.0,46877.0,20225.0,25957.0
2025-08-10,region,Ярославская область,50027,19636,30391,143672.0,47195.0,53364.0,18600.0,24513.0
2025-08-10,region,г.Москва,857091,409380,447711,2440313.0,990924.0,910040.0,360784.0,178565.0
2025-08-10,FO,Северо-Западный федеральный округ,713307,272703,440604,1813198.0,652729.0,672188.0,234988.0,253293.0
2025-08-10,region,Республика Карелия,25956,9694,16262,54519.0,19655.0,20292.0,5284.0,9288.0
2025-08-10,region,Республика Коми,24923,7193,17730,52051.0,15729.0,16233.0,6791.0,13298.0
2025-08-10,region,Архангельская область,33389,10171,23218,73847.0,21282.0,26673.0,8772.0,17120.0
2025-08-10,region,Вологодская область,46474,18430,28044,122026.0,38044.0,43174.0,15198.0,25610.0
2025-08-10,region,Калининградская область,58814,24025,34789,134137.0,51399.0,43223.0,10988.0,28527.0
2025-08-10,region,Ленинградская область,83415,20917,62498,172020.0,49204.0,56512.0,29444.0,36860.0
2025-08-10,region,Мурманская область,24959,8499,16460,44603.0,16930.0,15291.0,3799.0,8583.0
2025-08-10,region,Новгородская область,21220,6422,14798,51592.0,15661.0,20766.0,5757.0,9408.0
2025-08-10,region,Псковская область,19808,6373,13435,53494.0,15549.0,21676.0,6556.0,9713.0
2025-08-10,region,г.Санкт-Петербург,372399,160455,211944,1049633.0,408071.0,406709.0,141700.0,93153.0
2025-08-10,region,Ненецкий автономный округ,1950,524,1426,5276.0,1205.0,1639.0,699.0,1733.0
2025-08-10,FO,Южный федеральный округ,751707,167829,583878,1430459.0,409546.0,426116.0,158271.0,436526.0
2025-08-10,region,Республика Адыгея (Адыгея),17724,3358,14366,32396.0,8800.0,10476.0,3247.0,9873.0
2025-08-10,region,Республика Калмыкия,28647,4135,24512,38885.0,7233.0,5008.0,636.0,26008.0
2025-08-10,region,Краснодарский край,307842,67043,240799,551661.0,161743.0,162201.0,65802.0,161915.0
2025-08-10,region,Астраханская область,29685,6825,22860,61335.0,17912.0,19422.0,3995.0,20006.0
2025-08-10,region,Волгоградская область,76825,17932,58893,160715.0,45009.0,54553.0,20361.0,40792.0
2025-08-10,region,Ростовская область,181146,41824,139322,375020.0,107321.0,119315.0,43543.0,104841.0
2025-08-10,region,Республика Крым,85854,19480,66374,164491.0,45895.0,42292.0,16649.0,59655.0
2025-08-10,region,г.Севастополь,23984,7232,16752,45956.0,15633.0,12849.0,4038.0,13436.0
2025-08-10,FO,Северо-Кавказский федеральный округ,249577,53961,195616,363962.0,113791.0,104185.0,44512.0,101474.0
2025-08-10,region,Республика Дагестан,59259,11890,47369,56563.0,20584.0,16736.0,5495.0,13748.0
2025-08-10,region,Республика Ингушетия,6615,2736,3879,7781.0,4361.0,1630.0,601.0,1189.0
2025-08-10,region,Кабардино-Балкарская Республика,22206,5654,16552,27787.0,10892.0,8979.0,2745.0,5171.0
2025-08-10,region,Карачаево-Черкесская Республика,13800,2855,10945,17880.0,5857.0,4671.0,2544.0,4808.0
2025-08-10,region,Республика Северная Осетия - Алания,18823,5084,13739,29086.0,10509.0,9911.0,2898.0,5768.0
2025-08-10,region,Чеченская Республика,27891,5691,22200,35196.0,11859.0,7358.0,3903.0,12076.0
2025-08-10,region,Ставропольский край,100983,20051,80932,189669.0,49729.0,54900.0,26326.0,58714.0
2025-08-10,FO,Приволжский федеральный округ,1124919,367213,757706,2836591.0,881473.0,992858.0,392410.0,569850.0
2025-08-10,region,Республика Башкортостан,141007,44453,96554,308883.0,100860.0,109162.0,39312.0,59549.0
2025-08-10,region,Республика Марий Эл,21835,6358,15477,59873.0,16052.0,22787.0,6561.0,14473.0
2025-08-10,region,Республика Мордовия,25201,5989,19212,63964.0,14344.0,20351.0,10267.0,19002.0
2025-08-10,region,Республика Татарстан (Татарстан),175901,64748,111153,429823.0,157940.0,150819.0,57465.0,63599.0
2025-08-10,region,Удмуртская Республика,73613,21074,52539,189064.0,51197.0,63257.0,25959.0,48651.0
